payment_id,purchase_id,amount_paid
8093,7237,0.00
8094,3395,0.00
8095,3574,0.00
8096,3674,0.00
8097,3396,0.00
8098,3398,0.00
8099,3397,0.00
8100,3399,0.00
8101,6078,0.00
8102,11484,0.00
8103,3400,0.00
8104,7958,0.00
8105,3403,0.00
8106,3404,0.00
8107,3405,0.00
8108,3414,0.00
8109,4149,0.00
8110,4231,0.00
8111,4759,0.00
8112,5082,0.00
8113,5254,0.00
8114,5736,0.00
8115,7224,0.00
8116,8135,0.00
8117,8588,0.00
8118,12665,0.00
8119,3444,0.00
8120,4219,0.00
8121,5133,0.00
8122,3456,0.00
8123,3470,0.00
8124,3924,0.00
8125,3477,0.00
8126,5894,0.00
8127,13152,0.00
8128,3478,0.00
8129,11381,0.00
8130,3484,0.00
8131,5087,0.00
8132,3486,0.00
8133,3495,0.00
8134,3496,0.00
8135,3497,0.00
8136,3504,0.00
8137,5982,0.00
8138,8740,0.00
8139,3516,0.00
8140,9816,0.00
8141,3522,0.00
8142,4331,0.00
8143,5928,0.00
8144,6584,0.00
8145,7805,0.00
8146,13045,0.00
8147,3525,0.00
8148,9186,0.00
8149,11077,0.00
8150,3527,0.00
8151,3550,0.00
8152,4110,0.00
8153,10785,0.00
8154,12810,0.00
8155,3554,0.00
8156,3562,0.00
8157,3808,0.00
8158,6869,0.00
8159,8117,0.00
8160,8148,0.00
8161,11508,0.00
8162,3566,0.00
8163,3572,0.00
8164,4167,0.00
8165,5033,0.00
8166,10466,0.00
8167,3576,0.00
8168,6804,0.00
8169,9674,0.00
8170,12549,0.00
8171,12550,0.00
8172,3577,0.00
8173,6048,0.00
8174,8122,0.00
8175,9942,0.00
8176,12302,0.00
8177,3578,0.00
8178,10554,0.00
8179,3580,0.00
8180,8470,0.00
8181,3582,0.00
8182,3586,0.00
8183,3588,0.00
8184,4802,0.00
8185,7840,0.00
8186,3589,0.00
8187,5397,0.00
8188,3595,0.00
8189,3612,0.00
8190,3615,0.00
8191,3617,0.00
8192,4078,0.00
8193,3624,0.00
8194,5951,0.00
8195,9040,0.00
8196,3626,0.00
8197,5266,0.00
8198,3627,0.00
8199,7741,0.00
8200,3637,0.00
8201,3654,0.00
8202,3659,0.00
8203,3662,0.00
8204,11097,0.00
8205,3667,0.00
8206,3668,0.00
8207,3672,0.00
8208,12782,0.00
8209,3673,0.00
8210,7760,0.00
8211,8094,0.00
8212,3681,0.00
8213,6978,0.00
8214,3687,0.00
8215,5404,0.00
8216,3689,0.00
8217,3690,0.00
8218,13153,0.00
8219,3692,0.00
8220,3694,0.00
8221,3696,0.00
8222,5901,0.00
8223,7697,0.00
8224,8134,0.00
8225,9424,0.00
8226,11078,0.00
8227,3702,0.00
8228,8441,0.00
8229,3705,0.00
8230,4379,0.00
8231,11046,0.00
8232,11492,0.00
8233,3706,0.00
8234,3718,0.00
8235,3720,0.00
8236,3721,0.00
8237,9415,0.00
8238,3723,0.00
8239,3724,0.00
8240,9651,0.00
8241,9753,0.00
8242,9754,0.00
8243,3740,0.00
8244,4067,0.00
8245,3741,0.00
8246,10255,0.00
8247,3744,0.00
8248,4092,0.00
8249,6762,0.00
8250,6802,0.00
8251,3746,0.00
8252,6790,0.00
8253,9093,0.00
8254,3749,0.00
8255,8260,0.00
8256,8864,0.00
8257,10661,0.00
8258,3751,0.00
8259,6925,0.00
8260,11693,0.00
8261,12776,0.00
8262,3754,0.00
8263,4787,0.00
8264,6984,0.00
8265,6995,0.00
8266,3755,0.00
8267,5619,0.00
8268,3756,0.00
8269,3757,0.00
8270,3759,0.00
8271,3760,0.00
8272,3763,0.00
8273,13160,0.00
8274,3764,0.00
8275,10406,0.00
8276,10407,0.00
8277,3767,0.00
8278,9054,0.00
8279,3768,0.00
8280,6064,0.00
8281,3769,0.00
8282,7022,0.00
8283,10549,0.00
8284,3770,0.00
8285,3776,0.00
8286,3780,0.00
8287,3783,0.00
8288,3784,0.00
8289,9222,0.00
8290,9299,0.00
8291,3787,0.00
8292,10203,0.00
8293,11189,0.00
8294,11241,0.00
8295,3793,0.00
8296,5140,0.00
8297,5150,0.00
8298,9990,0.00
8299,3800,0.00
8300,7111,0.00
8301,8205,0.00
8302,9507,0.00
8303,3801,0.00
8304,3802,0.00
8305,49,0.00
8306,96,0.00
8307,101,0.00
8308,106,0.00
8309,111,0.00
8310,117,0.00
8311,122,0.00
8312,128,0.00
8313,133,0.00
8314,138,0.00
8315,143,0.00
8316,150,0.00
8317,161,0.00
8318,189,0.00
8319,197,0.00
8320,205,0.00
8321,253,0.00
8322,299,0.00
8323,304,0.00
8324,316,0.00
8325,321,0.00
8326,331,0.00
8327,356,0.00
8328,421,0.00
8329,427,0.00
8330,432,0.00
8331,437,0.00
8332,443,0.00
8333,448,0.00
8334,454,0.00
8335,460,0.00
8336,466,0.00
8337,471,0.00
8338,500,0.00
8339,513,0.00
8340,521,0.00
8341,526,0.00
8342,531,0.00
8343,536,0.00
8344,541,0.00
8345,546,0.00
8346,551,0.00
8347,556,0.00
8348,561,0.00
8349,566,0.00
8350,571,0.00
8351,576,0.00
8352,581,0.00
8353,586,0.00
8354,591,0.00
8355,596,0.00
8356,601,0.00
8357,606,0.00
8358,611,0.00
8359,616,0.00
8360,621,0.00
8361,626,0.00
8362,631,0.00
8363,636,0.00
8364,641,0.00
8365,646,0.00
8366,651,0.00
8367,658,0.00
8368,665,0.00
8369,670,0.00
8370,675,0.00
8371,682,0.00
8372,779,0.00
8373,793,0.00
8374,804,0.00
8375,811,0.00
8376,826,0.00
8377,831,0.00
8378,836,0.00
8379,864,0.00
8380,870,0.00
8381,875,0.00
8382,916,0.00
8383,930,0.00
8384,948,0.00
8385,953,0.00
8386,958,0.00
8387,965,0.00
8388,970,0.00
8389,977,0.00
8390,983,0.00
8391,988,0.00
8392,993,0.00
8393,998,0.00
8394,1005,0.00
8395,1015,0.00
8396,1020,0.00
8397,1025,0.00
8398,1030,0.00
8399,1035,0.00
8400,1040,0.00
8401,1045,0.00
8402,1060,0.00
8403,1077,0.00
8404,1084,0.00
8405,1089,0.00
8406,1102,0.00
8407,1116,0.00
8408,1123,0.00
8409,1135,0.00
8410,1149,0.00
8411,1154,0.00
8412,1159,0.00
8413,1167,0.00
8414,1172,0.00
8415,1177,0.00
8416,1182,0.00
8417,1187,0.00
8418,1192,0.00
8419,1197,0.00
8420,1202,0.00
8421,1207,0.00
8422,1213,0.00
8423,1221,0.00
8424,1226,0.00
8425,1232,0.00
8426,1244,0.00
8427,1257,0.00
8428,1265,0.00
8429,1277,0.00
8430,1354,0.00
8431,1374,0.00
8432,1397,0.00
8433,1412,0.00
8434,1418,0.00
8435,1423,0.00
8436,1428,0.00
8437,1433,0.00
8438,1438,0.00
8439,1443,0.00
8440,1448,0.00
8441,1483,0.00
8442,1489,0.00
8443,1496,0.00
8444,1514,0.00
8445,1520,0.00
8446,1525,0.00
8447,1531,0.00
8448,1536,0.00
8449,1541,0.00
8450,1546,0.00
8451,1551,0.00
8452,1556,0.00
8453,1561,0.00
8454,1572,0.00
8455,1577,0.00
8456,1584,0.00
8457,1590,0.00
8458,1595,0.00
8459,1609,0.00
8460,1614,0.00
8461,1620,0.00
8462,1640,0.00
8463,1646,0.00
8464,1654,0.00
8465,1689,0.00
8466,1694,0.00
8467,1699,0.00
8468,1704,0.00
8469,1709,0.00
8470,1714,0.00
8471,1719,0.00
8472,1724,0.00
8473,1729,0.00
8474,1734,0.00
8475,1739,0.00
8476,1744,0.00
8477,1749,0.00
8478,1754,0.00
8479,1759,0.00
8480,1764,0.00
8481,1769,0.00
8482,1774,0.00
8483,1782,0.00
8484,1787,0.00
8485,1793,0.00
8486,1798,0.00
8487,1806,0.00
8488,1811,0.00
8489,1816,0.00
8490,1821,0.00
8491,1826,0.00
8492,1841,0.00
8493,1849,0.00
8494,1864,0.00
8495,1869,0.00
8496,1898,0.00
8497,1903,0.00
8498,1909,0.00
8499,1942,0.00
8500,1947,0.00
8501,1953,0.00
8502,1964,0.00
8503,1969,0.00
8504,1974,0.00
8505,2033,0.00
8506,2041,0.00
8507,2063,0.00
8508,2079,0.00
8509,2105,0.00
8510,2126,0.00
8511,2136,0.00
8512,2142,0.00
8513,2147,0.00
8514,2152,0.00
8515,2160,0.00
8516,2201,0.00
8517,2219,0.00
8518,2261,0.00
8519,2286,0.00
8520,2296,0.00
8521,2306,0.00
8522,2314,0.00
8523,2321,0.00
8524,2326,0.00
8525,2331,0.00
8526,2336,0.00
8527,2342,0.00
8528,2366,0.00
8529,2407,0.00
8530,2433,0.00
8531,2459,0.00
8532,2467,0.00
8533,2478,0.00
8534,2536,0.00
8535,2543,0.00
8536,2552,0.00
8537,2559,0.00
8538,2583,0.00
8539,2622,0.00
8540,2649,0.00
8541,2668,0.00
8542,2693,0.00
8543,2698,0.00
8544,2714,0.00
8545,2720,0.00
8546,2725,0.00
8547,2733,0.00
8548,2745,0.00
8549,2751,0.00
8550,2757,0.00
8551,2765,0.00
8552,2770,0.00
8553,2795,0.00
8554,2800,0.00
8555,2805,0.00
8556,2810,0.00
8557,2817,0.00
8558,2828,0.00
8559,2833,0.00
8560,2838,0.00
8561,2843,0.00
8562,2852,0.00
8563,2879,0.00
8564,2884,0.00
8565,2889,0.00
8566,2894,0.00
8567,2908,0.00
8568,2928,0.00
8569,2936,0.00
8570,2947,0.00
8571,2956,0.00
8572,2965,0.00
8573,2970,0.00
8574,2975,0.00
8575,2980,0.00
8576,2988,0.00
8577,3001,0.00
8578,3012,0.00
8579,3021,0.00
8580,3026,0.00
8581,3031,0.00
8582,3038,0.00
8583,3053,0.00
8584,3061,0.00
8585,3066,0.00
8586,3071,0.00
8587,3076,0.00
8588,3081,0.00
8589,3086,0.00
8590,3091,0.00
8591,3096,0.00
8592,3101,0.00
8593,3106,0.00
8594,3111,0.00
8595,3116,0.00
8596,3121,0.00
8597,3126,0.00
8598,3131,0.00
8599,3136,0.00
8600,3141,0.00
8601,3146,0.00
8602,3151,0.00
8603,3157,0.00
8604,3164,0.00
8605,3169,0.00
8606,3174,0.00
8607,3184,0.00
8608,3200,0.00
8609,3206,0.00
8610,3226,0.00
8611,3233,0.00
8612,3238,0.00
8613,3245,0.00
8614,3252,0.00
8615,3258,0.00
8616,3263,0.00
8617,3273,0.00
8618,3280,0.00
8619,3285,0.00
8620,3290,0.00
8621,3295,0.00
8622,3301,0.00
8623,3306,0.00
8624,3311,0.00
8625,3316,0.00
8626,3321,0.00
8627,3326,0.00
8628,3331,0.00
8629,3343,0.00
8630,3348,0.00
8631,3353,0.00
8632,3358,0.00
8633,3363,0.00
8634,3373,0.00
8635,3385,0.00
8636,3410,0.00
8637,3420,0.00
8638,3425,0.00
8639,3430,0.00
8640,3435,0.00
8641,3450,0.00
8642,3458,0.00
8643,3463,0.00
8644,3499,0.00
8645,3506,0.00
8646,3511,0.00
8647,3518,0.00
8648,3533,0.00
8649,3539,0.00
8650,3544,0.00
8651,3558,0.00
8652,3568,0.00
8653,3591,0.00
8654,3598,0.00
8655,3603,0.00
8656,3619,0.00
8657,3629,0.00
8658,3676,0.00
8659,3698,0.00
8660,3708,0.00
8661,3714,0.00
8662,3727,0.00
8663,3733,0.00
8664,3789,0.00
8665,3795,0.00
8666,3804,0.00
8667,3810,0.00
8668,3815,0.00
8669,3820,0.00
8670,3828,0.00
8671,3843,0.00
8672,3848,0.00
8673,3860,0.00
8674,3868,0.00
8675,3873,0.00
8676,3884,0.00
8677,3889,0.00
8678,3894,0.00
8679,3899,0.00
8680,3904,0.00
8681,3909,0.00
8682,3914,0.00
8683,3920,0.00
8684,3926,0.00
8685,3931,0.00
8686,3936,0.00
8687,3947,0.00
8688,3952,0.00
8689,3957,0.00
8690,3962,0.00
8691,3969,0.00
8692,3986,0.00
8693,4025,0.00
8694,4036,0.00
8695,4042,0.00
8696,4047,0.00
8697,4054,0.00
8698,4070,0.00
8699,4080,0.00
8700,4122,0.00
8701,4130,0.00
8702,4135,0.00
8703,4143,0.00
8704,4152,0.00
8705,4162,0.00
8706,4171,0.00
8707,4205,0.00
8708,4222,0.00
8709,4235,0.00
8710,4240,0.00
8711,4245,0.00
8712,4250,0.00
8713,4255,0.00
8714,4260,0.00
8715,4265,0.00
8716,4293,0.00
8717,4299,0.00
8718,4391,0.00
8719,4403,0.00
8720,4408,0.00
8721,4413,0.00
8722,4418,0.00
8723,4441,0.00
8724,4450,0.00
8725,4459,0.00
8726,4464,0.00
8727,4469,0.00
8728,4474,0.00
8729,4479,0.00
8730,4484,0.00
8731,4497,0.00
8732,4502,0.00
8733,4507,0.00
8734,4517,0.00
8735,4524,0.00
8736,4550,0.00
8737,4562,0.00
8738,4573,0.00
8739,4578,0.00
8740,4588,0.00
8741,4603,0.00
8742,4608,0.00
8743,4613,0.00
8744,4618,0.00
8745,4647,0.00
8746,4653,0.00
8747,4662,0.00
8748,4669,0.00
8749,4674,0.00
8750,4679,0.00
8751,4688,0.00
8752,4727,0.00
8753,4733,0.00
8754,4738,0.00
8755,4743,0.00
8756,4748,0.00
8757,4767,0.00
8758,4774,0.00
8759,4818,0.00
8760,4823,0.00
8761,4828,0.00
8762,4839,0.00
8763,4844,0.00
8764,4851,0.00
8765,4878,0.00
8766,4884,0.00
8767,4890,0.00
8768,4898,0.00
8769,4909,0.00
8770,4924,0.00
8771,4934,0.00
8772,4986,0.00
8773,4996,0.00
8774,5007,0.00
8775,5019,0.00
8776,5024,0.00
8777,5029,0.00
8778,5051,0.00
8779,5074,0.00
8780,5101,0.00
8781,5106,0.00
8782,5112,0.00
8783,5143,0.00
8784,5160,0.00
8785,5165,0.00
8786,5170,0.00
8787,5175,0.00
8788,5180,0.00
8789,5186,0.00
8790,5191,0.00
8791,5205,0.00
8792,5210,0.00
8793,5215,0.00
8794,5226,0.00
8795,5234,0.00
8796,5239,0.00
8797,5245,0.00
8798,5250,0.00
8799,5272,0.00
8800,5277,0.00
8801,5283,0.00
8802,5288,0.00
8803,5311,0.00
8804,5316,0.00
8805,5322,0.00
8806,5327,0.00
8807,5332,0.00
8808,5337,0.00
8809,5343,0.00
8810,5348,0.00
8811,5353,0.00
8812,5358,0.00
8813,5363,0.00
8814,5369,0.00
8815,5380,0.00
8816,5386,0.00
8817,5391,0.00
8818,5399,0.00
8819,5407,0.00
8820,5412,0.00
8821,5420,0.00
8822,5425,0.00
8823,5430,0.00
8824,5435,0.00
8825,5440,0.00
8826,5446,0.00
8827,5451,0.00
8828,5456,0.00
8829,5461,0.00
8830,5466,0.00
8831,5471,0.00
8832,5476,0.00
8833,5481,0.00
8834,5486,0.00
8835,5491,0.00
8836,5496,0.00
8837,5501,0.00
8838,5506,0.00
8839,5511,0.00
8840,5516,0.00
8841,5521,0.00
8842,5526,0.00
8843,5531,0.00
8844,5537,0.00
8845,5542,0.00
8846,5547,0.00
8847,5552,0.00
8848,5557,0.00
8849,5562,0.00
8850,5567,0.00
8851,5572,0.00
8852,5577,0.00
8853,5583,0.00
8854,5588,0.00
8855,5593,0.00
8856,5598,0.00
8857,5613,0.00
8858,5645,0.00
8859,5651,0.00
8860,5656,0.00
8861,5668,0.00
8862,5691,0.00
8863,5755,0.00
8864,5760,0.00
8865,5774,0.00
8866,5792,0.00
8867,5799,0.00
8868,5804,0.00
8869,5814,0.00
8870,5822,0.00
8871,5828,0.00
8872,5833,0.00
8873,5839,0.00
8874,5844,0.00
8875,5849,0.00
8876,5854,0.00
8877,5879,0.00
8878,5910,0.00
8879,5917,0.00
8880,5930,0.00
8881,5935,0.00
8882,5940,0.00
8883,5945,0.00
8884,5962,0.00
8885,5967,0.00
8886,5975,0.00
8887,5995,0.00
8888,6000,0.00
8889,6018,0.00
8890,6024,0.00
8891,6038,0.00
8892,6083,0.00
8893,6088,0.00
8894,6093,0.00
8895,6101,0.00
8896,6112,0.00
8897,6117,0.00
8898,6124,0.00
8899,6137,0.00
8900,6147,0.00
8901,6152,0.00
8902,6161,0.00
8903,6166,0.00
8904,6186,0.00
8905,6193,0.00
8906,6198,0.00
8907,6203,0.00
8908,6208,0.00
8909,6213,0.00
8910,6218,0.00
8911,6223,0.00
8912,6229,0.00
8913,6234,0.00
8914,6239,0.00
8915,6244,0.00
8916,6249,0.00
8917,6254,0.00
8918,6259,0.00
8919,6289,0.00
8920,6295,0.00
8921,6303,0.00
8922,6319,0.00
8923,6341,0.00
8924,6346,0.00
8925,6351,0.00
8926,6356,0.00
8927,6364,0.00
8928,6377,0.00
8929,6391,0.00
8930,6397,0.00
8931,6402,0.00
8932,6408,0.00
8933,6419,0.00
8934,6424,0.00
8935,6434,0.00
8936,6442,0.00
8937,6447,0.00
8938,6452,0.00
8939,6476,0.00
8940,6484,0.00
8941,6489,0.00
8942,6494,0.00
8943,6501,0.00
8944,6513,0.00
8945,6518,0.00
8946,6523,0.00
8947,6533,0.00
8948,6580,0.00
8949,6609,0.00
8950,6614,0.00
8951,6619,0.00
8952,6626,0.00
8953,6648,0.00
8954,6656,0.00
8955,6679,0.00
8956,6685,0.00
8957,6698,0.00
8958,6722,0.00
8959,6727,0.00
8960,6732,0.00
8961,6746,0.00
8962,6780,0.00
8963,6785,0.00
8964,6806,0.00
8965,6815,0.00
8966,6826,0.00
8967,6834,0.00
8968,6840,0.00
8969,6862,0.00
8970,6892,0.00
8971,6897,0.00
8972,6902,0.00
8973,6908,0.00
8974,6921,0.00
8975,6934,0.00
8976,6948,0.00
8977,6955,0.00
8978,6960,0.00
8979,6966,0.00
8980,6971,0.00
8981,7039,0.00
8982,7044,0.00
8983,7063,0.00
8984,7068,0.00
8985,7074,0.00
8986,7079,0.00
8987,7084,0.00
8988,7089,0.00
8989,7094,0.00
8990,7102,0.00
8991,7145,0.00
8992,7151,0.00
8993,7156,0.00
8994,7161,0.00
8995,7166,0.00
8996,7176,0.00
8997,7189,0.00
8998,7194,0.00
8999,7199,0.00
9000,7204,0.00
9001,7209,0.00
9002,7214,0.00
9003,7219,0.00
9004,7239,0.00
9005,7254,0.00
9006,7266,0.00
9007,7283,0.00
9008,7290,0.00
9009,7298,0.00
9010,7332,0.00
9011,7337,0.00
9012,7361,0.00
9013,7380,0.00
9014,7385,0.00
9015,7392,0.00
9016,7397,0.00
9017,7402,0.00
9018,7408,0.00
9019,7413,0.00
9020,7420,0.00
9021,7425,0.00
9022,7434,0.00
9023,7441,0.00
9024,7446,0.00
9025,7477,0.00
9026,7505,0.00
9027,7518,0.00
9028,7524,0.00
9029,7547,0.00
9030,7556,0.00
9031,7561,0.00
9032,7566,0.00
9033,7572,0.00
9034,7577,0.00
9035,7582,0.00
9036,7587,0.00
9037,7594,0.00
9038,7627,0.00
9039,7639,0.00
9040,7655,0.00
9041,7661,0.00
9042,7714,0.00
9043,7719,0.00
9044,7733,0.00
9045,7769,0.00
9046,7774,0.00
9047,7780,0.00
9048,7836,0.00
9049,7852,0.00
9050,7857,0.00
9051,7875,0.00
9052,7887,0.00
9053,7906,0.00
9054,7911,0.00
9055,7916,0.00
9056,7922,0.00
9057,7937,0.00
9058,7947,0.00
9059,7963,0.00
9060,7983,0.00
9061,7988,0.00
9062,7993,0.00
9063,8013,0.00
9064,8037,0.00
9065,8042,0.00
9066,8060,0.00
9067,8105,0.00
9068,8126,0.00
9069,8163,0.00
9070,8168,0.00
9071,8173,0.00
9072,8178,0.00
9073,8184,0.00
9074,8189,0.00
9075,8194,0.00
9076,8199,0.00
9077,8209,0.00
9078,8214,0.00
9079,8219,0.00
9080,8224,0.00
9081,8229,0.00
9082,8234,0.00
9083,8239,0.00
9084,8244,0.00
9085,8249,0.00
9086,8266,0.00
9087,8273,0.00
9088,8279,0.00
9089,8294,0.00
9090,8299,0.00
9091,8304,0.00
9092,8325,0.00
9093,8345,0.00
9094,8350,0.00
9095,8390,0.00
9096,8404,0.00
9097,8409,0.00
9098,8414,0.00
9099,8419,0.00
9100,8424,0.00
9101,8429,0.00
9102,8464,0.00
9103,8473,0.00
9104,8502,0.00
9105,8507,0.00
9106,8523,0.00
9107,8529,0.00
9108,8535,0.00
9109,8540,0.00
9110,8551,0.00
9111,8557,0.00
9112,8592,0.00
9113,8608,0.00
9114,8614,0.00
9115,8621,0.00
9116,8626,0.00
9117,8632,0.00
9118,8641,0.00
9119,8647,0.00
9120,8653,0.00
9121,8658,0.00
9122,8664,0.00
9123,8669,0.00
9124,8674,0.00
9125,8679,0.00
9126,8704,0.00
9127,8725,0.00
9128,8734,0.00
9129,8748,0.00
9130,8753,0.00
9131,8761,0.00
9132,8766,0.00
9133,8776,0.00
9134,8781,0.00
9135,8786,0.00
9136,8791,0.00
9137,8796,0.00
9138,8801,0.00
9139,8806,0.00
9140,8811,0.00
9141,8816,0.00
9142,8821,0.00
9143,8826,0.00
9144,8831,0.00
9145,8836,0.00
9146,8841,0.00
9147,8846,0.00
9148,8903,0.00
9149,8911,0.00
9150,8916,0.00
9151,8939,0.00
9152,8946,0.00
9153,8953,0.00
9154,8958,0.00
9155,8963,0.00
9156,8968,0.00
9157,8974,0.00
9158,8979,0.00
9159,9005,0.00
9160,9013,0.00
9161,9022,0.00
9162,9030,0.00
9163,9043,0.00
9164,9048,0.00
9165,9057,0.00
9166,9074,0.00
9167,9079,0.00
9168,9084,0.00
9169,9089,0.00
9170,9126,0.00
9171,9168,0.00
9172,9182,0.00
9173,9192,0.00
9174,9197,0.00
9175,9230,0.00
9176,9235,0.00
9177,9240,0.00
9178,9245,0.00
9179,9250,0.00
9180,9255,0.00
9181,9260,0.00
9182,9265,0.00
9183,9270,0.00
9184,9279,0.00
9185,9285,0.00
9186,9292,0.00
9187,9302,0.00
9188,9307,0.00
9189,9351,0.00
9190,9357,0.00
9191,9366,0.00
9192,9386,0.00
9193,9441,0.00
9194,9453,0.00
9195,9461,0.00
9196,9468,0.00
9197,9473,0.00
9198,9481,0.00
9199,9522,0.00
9200,9527,0.00
9201,9533,0.00
9202,9538,0.00
9203,9545,0.00
9204,9551,0.00
9205,9556,0.00
9206,9561,0.00
9207,9566,0.00
9208,9571,0.00
9209,9576,0.00
9210,9591,0.00
9211,9598,0.00
9212,9618,0.00
9213,9623,0.00
9214,9628,0.00
9215,9633,0.00
9216,9646,0.00
9217,9666,0.00
9218,9710,0.00
9219,9721,0.00
9220,9727,0.00
9221,9776,0.00
9222,9785,0.00
9223,9790,0.00
9224,9807,0.00
9225,9812,0.00
9226,9824,0.00
9227,9829,0.00
9228,9834,0.00
9229,9846,0.00
9230,9851,0.00
9231,9856,0.00
9232,9861,0.00
9233,9866,0.00
9234,9871,0.00
9235,9877,0.00
9236,9882,0.00
9237,9887,0.00
9238,9892,0.00
9239,9897,0.00
9240,9903,0.00
9241,9908,0.00
9242,9914,0.00
9243,9919,0.00
9244,9924,0.00
9245,9929,0.00
9246,9934,0.00
9247,9947,0.00
9248,9952,0.00
9249,9961,0.00
9250,9981,0.00
9251,9986,0.00
9252,9996,0.00
9253,10001,0.00
9254,10006,0.00
9255,10011,0.00
9256,10016,0.00
9257,10021,0.00
9258,10026,0.00
9259,10031,0.00
9260,10037,0.00
9261,10042,0.00
9262,10047,0.00
9263,10058,0.00
9264,10076,0.00
9265,10097,0.00
9266,10102,0.00
9267,10122,0.00
9268,10127,0.00
9269,10132,0.00
9270,10137,0.00
9271,10142,0.00
9272,10147,0.00
9273,10152,0.00
9274,10157,0.00
9275,10162,0.00
9276,10167,0.00
9277,10172,0.00
9278,10177,0.00
9279,10182,0.00
9280,10188,0.00
9281,10198,0.00
9282,10206,0.00
9283,10211,0.00
9284,10220,0.00
9285,10226,0.00
9286,10231,0.00
9287,10250,0.00
9288,10263,0.00
9289,10269,0.00
9290,10274,0.00
9291,10279,0.00
9292,10284,0.00
9293,10289,0.00
9294,10294,0.00
9295,10299,0.00
9296,10304,0.00
9297,10310,0.00
9298,10318,0.00
9299,10348,0.00
9300,10367,0.00
9301,10374,0.00
9302,10379,0.00
9303,10384,0.00
9304,10391,0.00
9305,10414,0.00
9306,10420,0.00
9307,10436,0.00
9308,10462,0.00
9309,10469,0.00
9310,10485,0.00
9311,10492,0.00
9312,10530,0.00
9313,10567,0.00
9314,10572,0.00
9315,10579,0.00
9316,10584,0.00
9317,10591,0.00
9318,10600,0.00
9319,10606,0.00
9320,10611,0.00
9321,10616,0.00
9322,10630,0.00
9323,10635,0.00
9324,10640,0.00
9325,10647,0.00
9326,10652,0.00
9327,10666,0.00
9328,10675,0.00
9329,10681,0.00
9330,10686,0.00
9331,10692,0.00
9332,10701,0.00
9333,10707,0.00
9334,10712,0.00
9335,10726,0.00
9336,10734,0.00
9337,10739,0.00
9338,10744,0.00
9339,10749,0.00
9340,10754,0.00
9341,10759,0.00
9342,10764,0.00
9343,10769,0.00
9344,10774,0.00
9345,10779,0.00
9346,10788,0.00
9347,10804,0.00
9348,10809,0.00
9349,10814,0.00
9350,10819,0.00
9351,10824,0.00
9352,10831,0.00
9353,10847,0.00
9354,10852,0.00
9355,10857,0.00
9356,10862,0.00
9357,10867,0.00
9358,10872,0.00
9359,10877,0.00
9360,10882,0.00
9361,10891,0.00
9362,10897,0.00
9363,10911,0.00
9364,10918,0.00
9365,10923,0.00
9366,10933,0.00
9367,10938,0.00
9368,10943,0.00
9369,10948,0.00
9370,10953,0.00
9371,10958,0.00
9372,10964,0.00
9373,10978,0.00
9374,10983,0.00
9375,10988,0.00
9376,10995,0.00
9377,11000,0.00
9378,11014,0.00
9379,11020,0.00
9380,11026,0.00
9381,11036,0.00
9382,11051,0.00
9383,11056,0.00
9384,11066,0.00
9385,11081,0.00
9386,11103,0.00
9387,11108,0.00
9388,11113,0.00
9389,11120,0.00
9390,11128,0.00
9391,11134,0.00
9392,11140,0.00
9393,11145,0.00
9394,11150,0.00
9395,11155,0.00
9396,11160,0.00
9397,11165,0.00
9398,11170,0.00
9399,11175,0.00
9400,11180,0.00
9401,11185,0.00
9402,11193,0.00
9403,11200,0.00
9404,11205,0.00
9405,11210,0.00
9406,11215,0.00
9407,11220,0.00
9408,11225,0.00
9409,11230,0.00
9410,11237,0.00
9411,11295,0.00
9412,11301,0.00
9413,11306,0.00
9414,11319,0.00
9415,11324,0.00
9416,11329,0.00
9417,11336,0.00
9418,11347,0.00
9419,11352,0.00
9420,11357,0.00
9421,11362,0.00
9422,11367,0.00
9423,11372,0.00
9424,11398,0.00
9425,11412,0.00
9426,11417,0.00
9427,11431,0.00
9428,11440,0.00
9429,11448,0.00
9430,11465,0.00
9431,11470,0.00
9432,11475,0.00
9433,11486,0.00
9434,11497,0.00
9435,11510,0.00
9436,11515,0.00
9437,11528,0.00
9438,11533,0.00
9439,11538,0.00
9440,11543,0.00
9441,11548,0.00
9442,11553,0.00
9443,11558,0.00
9444,11563,0.00
9445,11568,0.00
9446,11573,0.00
9447,11578,0.00
9448,11583,0.00
9449,11590,0.00
9450,11595,0.00
9451,11600,0.00
9452,11609,0.00
9453,11633,0.00
9454,11700,0.00
9455,11705,0.00
9456,11710,0.00
9457,11715,0.00
9458,11720,0.00
9459,11727,0.00
9460,11732,0.00
9461,11737,0.00
9462,11743,0.00
9463,11751,0.00
9464,11774,0.00
9465,11791,0.00
9466,11798,0.00
9467,11808,0.00
9468,11815,0.00
9469,11824,0.00
9470,11830,0.00
9471,11835,0.00
9472,11840,0.00
9473,11845,0.00
9474,11850,0.00
9475,11855,0.00
9476,11860,0.00
9477,11865,0.00
9478,11870,0.00
9479,11875,0.00
9480,11880,0.00
9481,11886,0.00
9482,11891,0.00
9483,11896,0.00
9484,11901,0.00
9485,11917,0.00
9486,11924,0.00
9487,11929,0.00
9488,11934,0.00
9489,11939,0.00
9490,11944,0.00
9491,11949,0.00
9492,11954,0.00
9493,11959,0.00
9494,11964,0.00
9495,11969,0.00
9496,11974,0.00
9497,11980,0.00
9498,11986,0.00
9499,11991,0.00
